Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice Univoco Sub-misura;Codice CID;Descrizione Sub-misura;Amministrazione Titolare;Codice Indicatore;Descrizione Indicatore;Unità di misura;Stock o Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I1.1;M1C3I1.01;Strategia digitale e piattaforme per il patrimonio culturale;M1C3I1.1.7;M1C3I1.1;M1C3I1.1;Supporto operativo;MINISTERO DELLA CULTURA;C7;UTENTI DI SERVIZI, PRODOTTI E PROCESSI DIGITALI PUBBLICI NUOVI E AGGIORNATI;Utenti / anno;Flusso
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1R1.1;M5C1R1.01;ALMPs e formazione professionale;M5C1R1.1;M5C1R1;M5C1R1;ALMPs e formazione professionale;MINISTERO DEL LAVORO E POLITICHE SOCIALI;C10ID;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (UOMINI; 55<)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.1;M1C1I2.01;Portale unico del reclutamento;M1C1I2.1.1;M1C1R1.9;M1C1R1.9;Creazione di una piattaforma unica di reclutamento;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C7;UTENTI DI SERVIZI, PRODOTTI E PROCESSI DIGITALI PUBBLICI NUOVI E AGGIORNATI;Utenti / anno;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I1.1;M1C3I1.01;Strategia digitale e piattaforme per il patrimonio culturale;M1C3I1.1.9;M1C3I1.1;M1C3I1.1;Portale dei procedimenti e dei servizi ai cittadini;MINISTERO DELLA CULTURA;C7;UTENTI DI SERVIZI, PRODOTTI E PROCESSI DIGITALI PUBBLICI NUOVI E AGGIORNATI;Utenti / anno;Flusso
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1R1.1;M5C1R1.01;ALMPs e formazione professionale;M5C1R1.1;M5C1R1;M5C1R1;ALMPs e formazione professionale;MINISTERO DEL LAVORO E POLITICHE SOCIALI;C10IE;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (DONNE; ETÀ 0-17)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I1.1;M1C3I1.01;Strategia digitale e piattaforme per il patrimonio culturale;M1C3I1.1.10;M1C3I1.1;M1C3I1.1;Piattaforma di accesso integrata della Digital Library;MINISTERO DELLA CULTURA;C7;UTENTI DI SERVIZI, PRODOTTI E PROCESSI DIGITALI PUBBLICI NUOVI E AGGIORNATI;Utenti / anno;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I1.1;M1C3I1.01;Strategia digitale e piattaforme per il patrimonio culturale;M1C3I1.1.11;M1C3I1.1;M1C3I1.1;Piattaforma di co-creazione e crowdsourcing;MINISTERO DELLA CULTURA;C7;UTENTI DI SERVIZI, PRODOTTI E PROCESSI DIGITALI PUBBLICI NUOVI E AGGIORNATI;Utenti / anno;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.2;M1C1I1.8;M1C1I1.8;Rafforzamento dell'Ufficio del processo per la Giustizia amministrativa;GIUST AMM.VA (CONSIGLIO DI STATO E TAR);C10.A;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI ETÀ 0-17);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.2;M1C1I1.8;M1C1I1.8;Rafforzamento dell'Ufficio del processo per la Giustizia amministrativa;GIUST AMM.VA (CONSIGLIO DI STATO E TAR);C10.B;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI ETÀ 18-29);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.2;M1C1I1.8;M1C1I1.8;Rafforzamento dell'Ufficio del processo per la Giustizia amministrativa;GIUST AMM.VA (CONSIGLIO DI STATO E TAR);C10.C;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI; 30-54)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I1.1;M1C3I1.01;Strategia digitale e piattaforme per il patrimonio culturale;M1C3I1.1.12;M1C3I1.1;M1C3I1.1;Piattaforma di servizi digitali per sviluppatori e imprese culturali;MINISTERO DELLA CULTURA;C7;UTENTI DI SERVIZI, PRODOTTI E PROCESSI DIGITALI PUBBLICI NUOVI E AGGIORNATI;Utenti / anno;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.2;M1C1I1.8;M1C1I1.8;Rafforzamento dell'Ufficio del processo per la Giustizia amministrativa;GIUST AMM.VA (CONSIGLIO DI STATO E TAR);C10.D;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI; 55<)";Persone;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.1;M6C2I2.01;Rafforzamento e potenziamento della ricerca biomedica del SSN;M6C2I2.1;M6C2I2.1;M6C2I2.1;Rafforzamento e potenziamento della ricerca biomedica del SSN;MINISTERO DELLA SALUTE;C8.F;RICERCATORI CHE LAVORANO IN CENTRI DI RICERCA BENEFICIARI DI UN SOSTEGNO (DONNE);Annual Full Time Equivalent;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.1;M6C2I2.01;Rafforzamento e potenziamento della ricerca biomedica del SSN;M6C2I2.1;M6C2I2.1;M6C2I2.1;Rafforzamento e potenziamento della ricerca biomedica del SSN;MINISTERO DELLA SALUTE;C8.M;RICERCATORI CHE LAVORANO IN CENTRI DI RICERCA BENEFICIARI DI UN SOSTEGNO (UOMINI);Annual Full Time Equivalent;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I3.3;M1C3I3.03;Capacity building per gli operatori della cultura per gestire la transizione digitale e verde;M1C3I3.3.1;M1C3I3.3;M1C3I3.3;Interventi per migliorare l'ecosistema in cui operano i settori culturali e creativi, incoraggiando la cooperazione tra operatori culturali e organizzazioni e facilitando upskill e reskill;MINISTERO DELLA CULTURA;C9.G;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (GRANDI IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I3.3;M1C3I3.03;Capacity building per gli operatori della cultura per gestire la transizione digitale e verde;M1C3I3.3.1;M1C3I3.3;M1C3I3.3;Interventi per migliorare l'ecosistema in cui operano i settori culturali e creativi, incoraggiando la cooperazione tra operatori culturali e organizzazioni e facilitando upskill e reskill;MINISTERO DELLA CULTURA;C9.M;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (MEDIE IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I3.3;M1C3I3.03;Capacity building per gli operatori della cultura per gestire la transizione digitale e verde;M1C3I3.3.1;M1C3I3.3;M1C3I3.3;Interventi per migliorare l'ecosistema in cui operano i settori culturali e creativi, incoraggiando la cooperazione tra operatori culturali e organizzazioni e facilitando upskill e reskill;MINISTERO DELLA CULTURA;C9.S;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (PICCOLE E MICRO IMPRESE);Imprese;Flusso
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I3.3;M2C2I3.03;Sperimentazione dell'idrogeno per il trasporto stradale;M2C2I3.3;M2C2I3.3;M2C2I3.3;Sperimentazione dell'idrogeno per il trasporto stradale;MINISTERO INFRASTRUTTURE E TRASPORTI;C3B.2;INFRASTRUTTURE PER I COMBUSTIBILI ALTERNATIVI - PUNTI DI RIFORNIMENTO DI IDROGENO;Refuelling/recharging points;Stock
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I3.4;M2C2I3.04;Sperimentazione dell'idrogeno per il trasporto ferroviario;M2C2I3.4;M2C2I3.4;M2C2I3.4;Sperimentazione dell'idrogeno per il trasporto ferroviario;MINISTERO INFRASTRUTTURE E TRASPORTI;C3B.2;INFRASTRUTTURE PER I COMBUSTIBILI ALTERNATIVI - PUNTI DI RIFORNIMENTO DI IDROGENO;Refuelling/recharging points;Stock
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.B;M2C4I3.2;M2C4I3.2;Digitalizzazione dei parchi nazionali. Servizi digitali ai visitatori dei parchi nazionali e delle aree marine protette;MIN AMBIENTE E SICUREZZA ENERGETICA;C7;UTENTI DI SERVIZI, PRODOTTI E PROCESSI DIGITALI PUBBLICI NUOVI E AGGIORNATI;Utenti / anno;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.5;M1C1R1.9;M1C1R1.9;Amministrazione pubblica orientata ai risultati;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.A;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI ETÀ 0-17);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.5;M1C1R1.9;M1C1R1.9;Amministrazione pubblica orientata ai risultati;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.B;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI ETÀ 18-29);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.5;M1C1R1.9;M1C1R1.9;Amministrazione pubblica orientata ai risultati;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.C;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI; 30-54)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.5;M1C1R1.9;M1C1R1.9;Amministrazione pubblica orientata ai risultati;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.D;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI; 55<)";Persone;Flusso
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.2;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MINISTERO DELL'ISTRUZIONE E MERITO;C10.A;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI ETÀ 0-17);Persone;Flusso
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.2;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MINISTERO DELL'ISTRUZIONE E MERITO;C10.B;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI ETÀ 18-29);Persone;Flusso
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.2;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MINISTERO DELL'ISTRUZIONE E MERITO;C10.C;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI; 30-54)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.2;M1C1I1.8;M1C1I1.8;Rafforzamento dell'Ufficio del processo per la Giustizia amministrativa;GIUST AMM.VA (CONSIGLIO DI STATO E TAR);C10.E;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; ETÀ 0-17)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.2;M1C1I1.8;M1C1I1.8;Rafforzamento dell'Ufficio del processo per la Giustizia amministrativa;GIUST AMM.VA (CONSIGLIO DI STATO E TAR);C10.F;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE ETÀ 18-29);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.2;M1C1I1.8;M1C1I1.8;Rafforzamento dell'Ufficio del processo per la Giustizia amministrativa;GIUST AMM.VA (CONSIGLIO DI STATO E TAR);C10.G;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; 30-54)";Persone;Flusso
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.2;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MINISTERO DELL'ISTRUZIONE E MERITO;C10.D;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI; 55<)";Persone;Flusso
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.2;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MINISTERO DELL'ISTRUZIONE E MERITO;C10.E;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; ETÀ 0-17)";Persone;Flusso
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.2;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MINISTERO DELL'ISTRUZIONE E MERITO;C10.F;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE ETÀ 18-29);Persone;Flusso
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.2;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MINISTERO DELL'ISTRUZIONE E MERITO;C10.G;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; 30-54)";Persone;Flusso
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R2.2;M4C1R2.02;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;M4C1R2.2;M4C1R2.2;M4C1R2.2;Scuola di Alta Formazione e formazione obbligatoria per dirigenti scolastici, docenti e personale tecnico-amministrativo;MINISTERO DELL'ISTRUZIONE E MERITO;C10.H;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; 55<)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.5;M1C1R1.9;M1C1R1.9;Amministrazione pubblica orientata ai risultati;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.E;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; ETÀ 0-17)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.5;M1C1R1.9;M1C1R1.9;Amministrazione pubblica orientata ai risultati;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.F;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE ETÀ 18-29);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.5;M1C1R1.9;M1C1R1.9;Amministrazione pubblica orientata ai risultati;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.G;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; 30-54)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.5;M1C1R1.9;M1C1R1.9;Amministrazione pubblica orientata ai risultati;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.H;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; 55<)";Persone;Flusso
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.C;M2C4I3.2;M2C4I3.2;Digitalizzazione dei parchi nazionali. Semplificazione amministrativa - Digitalizzazione e semplificazione delle procedure per i servizi forniti dai Parchi e dalle Aree Marine Protette.;MIN AMBIENTE E SICUREZZA ENERGETICA;C7;UTENTI DI SERVIZI, PRODOTTI E PROCESSI DIGITALI PUBBLICI NUOVI E AGGIORNATI;Utenti / anno;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.C;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI; 30-54)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.D;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI; 55<)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.E;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; ETÀ 0-17)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.F;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE ETÀ 18-29);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.G;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; 30-54)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10.H;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (DONNE; 55<)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10IA;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (UOMINI ETÀ 0-17);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10IB;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (UOMINI ETÀ 18-29);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10IC;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (UOMINI; 30-54)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1R1.9;Investimenti in istruzione e formazione;PCM - DIPARTIMENTO FUNZIONE PUBBLICA;C10ID;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (UOMINI; 55<)";Persone;Flusso
